meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url
1112,Order Salad,Indian,Breakfast,Keto,887,37.2,121.6,59.2,14.3,18.1,1321,41,178,Steamed,49,9,1.1,0,https://example.com/images/meal_1112.jpg
1113,Size Rice,Chinese,Lunch,Paleo,204,27.5,68.1,7.6,13.7,26.9,2257,287,482,Steamed,36,50,1.1,0,https://example.com/images/meal_1113.jpg
1114,Blue Pasta,Indian,Dinner,Low-Carb,1030,56.4,47.4,49.1,6.0,11.8,1209,52,469,Boiled,56,69,1.5,0,https://example.com/images/meal_1114.jpg
1115,Anything Sandwich,Italian,Lunch,Vegan,570,39.9,22.3,39.6,16.6,40.0,1992,144,286,Baked,36,38,3.6,0,https://example.com/images/meal_1115.jpg
1116,Relationship Soup,Indian,Snack,Balanced,992,68.3,114.7,16.5,28.1,14.4,1637,298,488,Fried,40,44,1.1,0,https://example.com/images/meal_1116.jpg
1117,Report Sandwich,Chinese,Dinner,Low-Carb,116,32.6,139.0,1.8,15.0,0.8,2188,262,352,Baked,23,38,2.2,1,https://example.com/images/meal_1117.jpg
1118,Knowledge Sandwich,Thai,Breakfast,Vegan,713,31.4,121.4,41.8,10.0,15.3,1229,221,240,Fried,58,45,4.0,0,https://example.com/images/meal_1118.jpg
1119,Cost Wrap,Mediterranean,Snack,Low-Carb,143,68.3,2.3,12.9,6.7,45.2,1449,109,233,Roasted,59,65,2.4,0,https://example.com/images/meal_1119.jpg
1120,Where Wrap,Indian,Lunch,Keto,255,72.9,108.5,54.6,14.2,22.6,979,37,414,Roasted,18,102,2.6,0,https://example.com/images/meal_1120.jpg
1121,Say Sandwich,Indian,Dinner,Paleo,307,63.2,137.3,52.6,23.7,30.0,344,245,213,Roasted,52,72,4.9,0,https://example.com/images/meal_1121.jpg
1122,Expect Sandwich,Thai,Lunch,Keto,554,76.9,6.6,48.3,13.0,43.3,455,62,222,Steamed,15,70,3.2,0,https://example.com/images/meal_1122.jpg
1123,Cover Rice,Thai,Lunch,Vegetarian,700,66.6,51.7,14.6,23.1,15.5,501,251,341,Grilled,28,107,4.0,0,https://example.com/images/meal_1123.jpg
1124,Adult Salad,Japanese,Lunch,Paleo,184,20.8,136.7,23.4,29.1,22.1,232,169,270,Boiled,52,19,1.4,0,https://example.com/images/meal_1124.jpg
1125,Return Sandwich,Thai,Snack,Keto,281,73.6,62.1,20.0,18.5,46.2,313,198,428,Boiled,43,90,4.8,0,https://example.com/images/meal_1125.jpg
1126,Often Sandwich,Thai,Dinner,Paleo,425,37.2,111.0,28.9,27.2,31.0,1076,58,445,Baked,20,60,1.8,0,https://example.com/images/meal_1126.jpg
1127,White Salad,Japanese,Snack,Vegan,214,64.1,26.3,30.6,24.1,16.4,1444,196,414,Roasted,39,13,4.4,0,https://example.com/images/meal_1127.jpg
1128,Tv Salad,Japanese,Snack,Vegetarian,317,58.6,28.8,56.9,28.0,36.7,1248,178,363,Baked,10,37,2.4,0,https://example.com/images/meal_1128.jpg
1129,Mr Sandwich,Thai,Snack,Paleo,208,32.8,147.4,24.0,3.9,34.3,1244,50,389,Grilled,34,56,4.1,0,https://example.com/images/meal_1129.jpg
1130,My Soup,Chinese,Dinner,Low-Carb,174,16.7,9.7,21.3,21.2,12.8,657,96,417,Steamed,51,7,3.3,1,https://example.com/images/meal_1130.jpg
1131,Believe Salad,Japanese,Lunch,Balanced,112,38.0,83.9,55.5,0.1,21.8,2117,294,239,Boiled,22,87,2.8,0,https://example.com/images/meal_1131.jpg
1132,Floor Salad,American,Dinner,Keto,644,13.6,137.9,48.3,4.6,24.9,1801,5,219,Roasted,8,60,2.0,0,https://example.com/images/meal_1132.jpg
1133,Use Curry,Japanese,Dinner,Low-Carb,280,42.9,52.4,55.3,12.0,35.1,58,206,355,Raw,16,58,1.3,0,https://example.com/images/meal_1133.jpg
1134,Affect Salad,Mediterranean,Breakfast,Low-Carb,1051,24.8,134.1,21.9,9.5,45.6,992,114,233,Roasted,9,80,2.2,0,https://example.com/images/meal_1134.jpg
1135,Executive Sandwich,Mexican,Breakfast,Balanced,795,34.8,9.0,42.0,27.2,34.5,1746,242,155,Roasted,22,63,4.2,0,https://example.com/images/meal_1135.jpg
1136,Yeah Salad,Japanese,Dinner,Paleo,597,49.6,4.0,12.4,5.0,18.1,2328,35,152,Baked,12,104,1.1,1,https://example.com/images/meal_1136.jpg
1137,Much Sandwich,Mediterranean,Breakfast,Paleo,728,33.0,53.6,13.1,13.8,23.1,109,51,417,Roasted,38,43,2.1,0,https://example.com/images/meal_1137.jpg
1138,He Sandwich,American,Dinner,Balanced,521,61.1,108.2,59.3,4.1,30.1,1014,229,124,Fried,55,76,3.8,0,https://example.com/images/meal_1138.jpg
1139,Reveal Wrap,Thai,Breakfast,Keto,567,39.9,78.8,33.1,3.6,42.4,576,169,368,Baked,36,109,1.1,0,https://example.com/images/meal_1139.jpg
1140,Attack Curry,Mediterranean,Dinner,Vegetarian,1192,65.3,6.6,56.8,18.6,27.5,1863,167,487,Boiled,7,14,2.7,0,https://example.com/images/meal_1140.jpg
1141,Phone Soup,Mexican,Breakfast,Low-Carb,816,27.7,72.2,54.6,28.2,10.9,1612,154,233,Baked,37,54,2.0,0,https://example.com/images/meal_1141.jpg
1142,Board Sandwich,American,Snack,Vegetarian,1041,73.2,38.3,56.4,1.7,25.0,759,121,218,Roasted,18,31,1.5,0,https://example.com/images/meal_1142.jpg
1143,People Pasta,Mexican,Snack,Keto,602,68.9,104.5,29.7,25.3,49.3,1451,132,239,Fried,12,15,3.2,0,https://example.com/images/meal_1143.jpg
1144,Event Soup,Thai,Snack,Keto,1128,52.1,117.7,53.7,23.4,19.5,1751,88,190,Baked,59,112,3.8,0,https://example.com/images/meal_1144.jpg
1145,Later Wrap,Indian,Snack,Vegan,247,57.1,95.5,24.0,6.8,32.3,2198,29,405,Fried,52,87,2.0,0,https://example.com/images/meal_1145.jpg
1146,Quality Pasta,Italian,Dinner,Keto,913,53.7,72.4,59.6,23.0,14.2,901,139,482,Fried,42,32,2.5,0,https://example.com/images/meal_1146.jpg
1147,Environmental Soup,Indian,Breakfast,Paleo,641,38.8,102.6,12.2,20.4,23.2,803,150,191,Grilled,10,47,1.3,0,https://example.com/images/meal_1147.jpg
1148,Believe Soup,American,Breakfast,Vegan,233,75.9,123.7,8.1,0.1,8.8,982,270,460,Roasted,40,106,3.5,1,https://example.com/images/meal_1148.jpg
1149,Society Salad,Mexican,Breakfast,Balanced,603,52.1,56.9,38.8,23.2,4.4,484,285,291,Grilled,22,104,2.0,0,https://example.com/images/meal_1149.jpg
1150,General Rice,Italian,Lunch,Vegan,479,16.1,87.9,32.2,20.1,32.4,1404,84,121,Raw,60,22,1.6,0,https://example.com/images/meal_1150.jpg
1151,Director Pasta,Chinese,Dinner,Balanced,484,8.9,68.7,21.5,25.4,35.9,1571,299,297,Baked,20,37,2.5,0,https://example.com/images/meal_1151.jpg
1152,Six Rice,Italian,Lunch,Low-Carb,685,66.2,125.8,58.9,13.6,45.7,329,68,153,Boiled,42,34,4.5,0,https://example.com/images/meal_1152.jpg
1153,Admit Wrap,Chinese,Breakfast,Balanced,490,25.6,117.8,43.9,10.6,30.5,353,285,152,Baked,60,43,1.5,0,https://example.com/images/meal_1153.jpg
1154,Real Pasta,Chinese,Lunch,Paleo,125,68.3,105.9,10.0,16.4,9.8,329,73,405,Roasted,13,71,1.8,1,https://example.com/images/meal_1154.jpg
1155,Visit Pasta,Chinese,Snack,Vegan,696,12.1,125.1,36.7,3.6,28.1,489,185,231,Roasted,36,24,4.0,0,https://example.com/images/meal_1155.jpg
1156,Talk Curry,Thai,Lunch,Keto,1122,34.7,38.7,12.0,1.6,21.9,547,274,381,Steamed,59,57,2.8,0,https://example.com/images/meal_1156.jpg
1157,Police Rice,Mediterranean,Dinner,Vegan,473,12.9,132.7,53.7,17.2,2.0,1085,161,259,Roasted,29,19,2.7,0,https://example.com/images/meal_1157.jpg
1158,Recent Pasta,Thai,Dinner,Vegetarian,822,53.4,87.2,38.1,21.2,16.0,1712,51,464,Steamed,60,73,1.4,0,https://example.com/images/meal_1158.jpg
1159,Wind Stew,Thai,Snack,Paleo,1198,28.6,82.2,31.8,19.1,38.2,728,81,292,Raw,18,91,1.7,0,https://example.com/images/meal_1159.jpg
1160,Commercial Wrap,Thai,Lunch,Paleo,867,6.3,24.8,49.3,19.5,36.1,65,277,434,Fried,8,18,4.7,0,https://example.com/images/meal_1160.jpg
1161,Any Stew,Thai,Lunch,Keto,156,64.8,128.1,8.0,26.8,33.2,2168,2,409,Boiled,19,39,4.3,0,https://example.com/images/meal_1161.jpg
1162,Serious Pasta,Mexican,Lunch,Paleo,178,65.4,84.2,26.9,22.7,48.7,2146,177,101,Grilled,17,118,4.2,0,https://example.com/images/meal_1162.jpg
1163,Help Stew,Indian,Breakfast,Vegan,648,29.3,108.6,23.5,8.2,3.0,2469,167,151,Boiled,25,118,2.1,1,https://example.com/images/meal_1163.jpg
1164,Many Wrap,Mexican,Lunch,Balanced,471,36.8,23.3,9.2,9.0,20.1,623,59,316,Raw,32,73,1.1,0,https://example.com/images/meal_1164.jpg
1165,Control Soup,Mexican,Snack,Keto,381,79.6,25.6,35.1,27.7,9.4,883,132,344,Steamed,38,63,5.0,0,https://example.com/images/meal_1165.jpg
1166,Mouth Stew,Mexican,Dinner,Vegan,410,61.0,69.6,17.1,29.0,37.9,288,287,489,Grilled,12,59,1.2,0,https://example.com/images/meal_1166.jpg
1167,Wish Wrap,Thai,Breakfast,Vegan,682,64.4,105.7,36.9,2.8,21.7,1559,22,368,Roasted,23,20,1.1,0,https://example.com/images/meal_1167.jpg
1168,Sense Rice,American,Breakfast,Vegetarian,218,68.3,24.6,33.6,18.4,31.7,584,84,485,Roasted,24,7,4.2,0,https://example.com/images/meal_1168.jpg
1169,Bed Rice,Mediterranean,Breakfast,Paleo,880,5.6,13.8,5.8,16.9,12.3,188,290,327,Steamed,32,38,1.8,0,https://example.com/images/meal_1169.jpg
1170,Animal Pasta,Mexican,Dinner,Balanced,328,60.2,40.9,2.7,9.9,5.3,799,136,383,Raw,39,20,3.6,1,https://example.com/images/meal_1170.jpg
1171,Rather Salad,Mexican,Dinner,Paleo,1034,27.0,135.5,0.9,26.9,48.9,898,20,136,Boiled,5,113,3.1,0,https://example.com/images/meal_1171.jpg
1172,Detail Salad,Thai,Dinner,Balanced,359,78.4,85.9,56.7,22.2,22.4,1844,4,213,Baked,11,39,4.9,0,https://example.com/images/meal_1172.jpg
1173,You Rice,Mexican,Breakfast,Vegan,991,49.1,146.1,45.7,20.3,9.5,2021,129,492,Raw,51,20,3.1,0,https://example.com/images/meal_1173.jpg
1174,Two Rice,American,Breakfast,Low-Carb,593,50.1,26.3,23.1,1.2,0.1,463,251,442,Raw,46,74,2.9,1,https://example.com/images/meal_1174.jpg
1175,Series Salad,American,Dinner,Balanced,871,5.0,54.0,51.4,9.8,34.5,1394,78,485,Roasted,18,53,2.4,0,https://example.com/images/meal_1175.jpg
1176,Evidence Pasta,Japanese,Dinner,Low-Carb,189,79.8,33.1,23.2,13.1,10.0,2458,244,114,Raw,25,61,1.1,1,https://example.com/images/meal_1176.jpg
1177,Protect Rice,Mexican,Snack,Balanced,1003,71.5,119.7,57.4,19.9,37.0,1821,218,245,Baked,14,107,1.2,0,https://example.com/images/meal_1177.jpg
1178,Major Curry,American,Snack,Paleo,421,76.2,47.8,56.0,13.6,16.9,1698,265,326,Grilled,47,11,2.1,0,https://example.com/images/meal_1178.jpg
1179,Attack Stew,Italian,Dinner,Keto,1064,15.6,58.6,5.9,14.3,36.2,95,55,428,Boiled,40,109,3.8,0,https://example.com/images/meal_1179.jpg
1180,Operation Wrap,Mexican,Dinner,Low-Carb,911,9.2,38.3,52.5,20.8,7.3,1615,296,275,Steamed,49,6,1.6,0,https://example.com/images/meal_1180.jpg
1181,Hour Sandwich,Thai,Lunch,Vegan,968,5.1,114.3,34.9,4.7,31.9,938,184,184,Grilled,59,45,1.6,0,https://example.com/images/meal_1181.jpg
1182,Race Salad,Thai,Snack,Paleo,216,20.3,62.0,15.5,12.5,22.9,982,210,178,Baked,47,12,1.1,0,https://example.com/images/meal_1182.jpg
1183,Say Rice,Mexican,Dinner,Vegetarian,229,35.7,67.9,47.5,22.2,42.4,846,298,397,Baked,36,31,4.1,0,https://example.com/images/meal_1183.jpg
1184,Last Wrap,Mediterranean,Snack,Low-Carb,645,36.8,39.6,26.6,18.0,31.5,2048,220,393,Boiled,12,46,3.8,0,https://example.com/images/meal_1184.jpg
1185,Likely Curry,Japanese,Snack,Paleo,1012,49.4,84.9,45.9,1.4,29.3,711,67,139,Baked,19,51,3.4,0,https://example.com/images/meal_1185.jpg
1186,Staff Sandwich,Indian,Snack,Low-Carb,188,7.1,121.1,15.7,2.9,31.9,1030,124,238,Steamed,21,18,1.8,0,https://example.com/images/meal_1186.jpg
1187,Until Sandwich,American,Snack,Low-Carb,374,60.5,58.3,34.2,1.4,0.7,427,145,330,Boiled,37,13,4.0,0,https://example.com/images/meal_1187.jpg
1188,Company Curry,Mediterranean,Lunch,Low-Carb,803,69.1,70.4,34.3,13.5,0.6,1451,157,446,Fried,29,28,1.5,0,https://example.com/images/meal_1188.jpg
1189,Once Wrap,American,Lunch,Vegetarian,434,51.8,7.2,50.8,14.4,10.6,1790,259,361,Fried,58,110,2.4,0,https://example.com/images/meal_1189.jpg
1190,Thousand Rice,Mexican,Lunch,Balanced,996,15.8,77.0,18.3,11.0,36.0,1812,233,481,Grilled,45,42,1.5,0,https://example.com/images/meal_1190.jpg
1191,Teacher Curry,Italian,Breakfast,Vegan,173,31.0,65.3,18.9,26.1,27.4,765,71,363,Baked,6,111,2.3,0,https://example.com/images/meal_1191.jpg
1192,Control Soup,Thai,Snack,Balanced,382,51.8,0.7,43.5,2.3,42.8,1074,76,135,Raw,47,81,4.3,0,https://example.com/images/meal_1192.jpg
1193,Still Stew,Mexican,Dinner,Keto,642,39.3,15.8,50.8,24.7,4.2,609,195,230,Boiled,15,38,1.9,0,https://example.com/images/meal_1193.jpg
1194,Pressure Salad,Thai,Breakfast,Vegetarian,478,79.8,134.2,38.1,5.5,31.8,2037,11,152,Grilled,50,97,2.8,0,https://example.com/images/meal_1194.jpg
1195,Prove Stew,Indian,Snack,Balanced,1014,18.9,4.2,5.0,26.3,30.0,1750,242,445,Grilled,50,10,4.9,0,https://example.com/images/meal_1195.jpg
1196,Need Pasta,Mediterranean,Breakfast,Balanced,1077,72.6,71.7,48.3,30.0,15.4,1034,238,299,Steamed,15,42,2.6,0,https://example.com/images/meal_1196.jpg
1197,Wife Pasta,Japanese,Dinner,Keto,988,74.0,124.3,38.2,16.6,29.1,1630,292,482,Grilled,46,18,2.9,0,https://example.com/images/meal_1197.jpg
1198,Evidence Pasta,Thai,Dinner,Vegan,924,57.6,77.0,56.6,12.1,4.8,1358,213,312,Baked,18,51,5.0,0,https://example.com/images/meal_1198.jpg
1199,Food Curry,Mediterranean,Lunch,Keto,1094,53.5,102.4,6.9,22.5,33.3,81,47,496,Baked,28,88,2.5,0,https://example.com/images/meal_1199.jpg
1200,Guess Sandwich,Mexican,Dinner,Vegan,919,8.3,135.5,48.2,22.0,3.1,1744,171,150,Roasted,43,64,2.1,0,https://example.com/images/meal_1200.jpg
1201,Fund Pasta,Mexican,Dinner,Vegetarian,876,38.4,109.8,4.0,12.4,21.0,1264,205,105,Raw,50,14,2.3,0,https://example.com/images/meal_1201.jpg
1202,Stock Rice,Thai,Lunch,Balanced,971,70.3,64.9,35.9,17.9,44.2,509,237,231,Boiled,18,78,1.6,0,https://example.com/images/meal_1202.jpg
1203,Experience Soup,Indian,Dinner,Vegan,702,58.2,79.4,0.7,26.9,42.5,2066,132,282,Baked,30,52,1.7,0,https://example.com/images/meal_1203.jpg
1204,Owner Curry,American,Snack,Paleo,789,10.0,141.9,25.4,6.4,19.6,1247,119,452,Grilled,20,74,1.1,0,https://example.com/images/meal_1204.jpg
1205,Use Wrap,Mediterranean,Breakfast,Low-Carb,125,44.3,128.3,4.9,18.3,30.8,1258,133,258,Steamed,54,79,2.7,0,https://example.com/images/meal_1205.jpg
1206,Cultural Wrap,Mediterranean,Breakfast,Paleo,276,65.0,38.8,38.1,17.4,32.0,816,91,224,Roasted,39,50,1.1,0,https://example.com/images/meal_1206.jpg
1207,Effect Sandwich,Japanese,Breakfast,Low-Carb,642,14.9,141.2,15.7,22.9,15.5,1456,47,206,Boiled,57,111,2.5,1,https://example.com/images/meal_1207.jpg
1208,Current Stew,Mexican,Lunch,Vegetarian,1154,59.5,25.1,24.3,13.6,32.4,954,219,318,Fried,52,65,2.1,0,https://example.com/images/meal_1208.jpg
1209,Record Salad,Mexican,Breakfast,Paleo,647,28.1,113.5,48.6,7.8,30.9,1380,229,414,Fried,32,93,1.8,0,https://example.com/images/meal_1209.jpg
1210,Style Rice,Italian,Dinner,Balanced,266,77.2,4.2,6.4,10.3,45.5,1329,159,455,Roasted,31,96,2.6,0,https://example.com/images/meal_1210.jpg
1211,Return Wrap,Thai,Lunch,Vegan,1103,73.4,90.4,3.3,17.6,43.1,434,203,332,Baked,56,72,2.2,0,https://example.com/images/meal_1211.jpg
1212,Time Soup,Italian,Snack,Vegan,561,28.9,7.5,57.8,11.3,0.4,2125,90,154,Baked,56,35,3.3,0,https://example.com/images/meal_1212.jpg
1213,Trouble Stew,American,Breakfast,Keto,1013,40.4,23.6,58.6,21.6,16.8,135,96,254,Raw,16,20,1.3,0,https://example.com/images/meal_1213.jpg
1214,Whether Soup,Mediterranean,Lunch,Paleo,755,78.8,20.6,15.2,14.6,33.4,1661,105,181,Fried,56,70,4.2,0,https://example.com/images/meal_1214.jpg
1215,Opportunity Wrap,Mediterranean,Lunch,Paleo,342,24.7,148.9,0.5,26.2,5.6,215,190,429,Baked,37,120,2.4,1,https://example.com/images/meal_1215.jpg
1216,Design Salad,Mediterranean,Dinner,Vegetarian,524,79.9,85.1,38.9,6.1,40.7,1800,14,417,Grilled,24,79,2.7,0,https://example.com/images/meal_1216.jpg
1217,Theory Wrap,Mexican,Snack,Paleo,542,38.9,60.8,24.2,6.2,23.4,2386,125,101,Grilled,12,62,3.5,0,https://example.com/images/meal_1217.jpg
1218,Teacher Curry,Mexican,Dinner,Vegan,752,7.6,148.2,51.4,25.2,36.5,2338,289,452,Boiled,39,79,1.7,0,https://example.com/images/meal_1218.jpg
1219,Cost Rice,Japanese,Dinner,Low-Carb,1045,12.8,117.1,9.6,14.6,16.7,1175,215,335,Steamed,11,113,3.1,0,https://example.com/images/meal_1219.jpg
1220,Around Sandwich,Indian,Snack,Vegan,693,45.5,143.3,43.3,11.5,22.8,1488,245,324,Baked,9,27,4.7,0,https://example.com/images/meal_1220.jpg
1221,Tell Stew,Thai,Lunch,Keto,187,45.5,23.2,36.1,25.8,11.3,421,155,403,Baked,51,43,2.4,0,https://example.com/images/meal_1221.jpg
1222,Civil Soup,Mediterranean,Dinner,Vegetarian,1071,60.5,141.5,24.7,20.9,5.1,307,221,454,Grilled,9,105,2.4,0,https://example.com/images/meal_1222.jpg
1223,Part Wrap,Indian,Dinner,Paleo,631,45.9,54.1,42.2,20.7,21.5,2138,110,485,Boiled,31,52,3.8,0,https://example.com/images/meal_1223.jpg
1224,In Soup,Indian,Dinner,Paleo,157,34.7,135.7,11.7,1.2,45.3,1137,281,412,Steamed,57,85,3.3,0,https://example.com/images/meal_1224.jpg
1225,Good Pasta,Indian,Breakfast,Paleo,1131,24.3,48.1,11.1,19.3,5.0,1542,46,183,Roasted,57,19,1.1,0,https://example.com/images/meal_1225.jpg
1226,New Sandwich,Chinese,Dinner,Vegan,1023,73.8,31.2,3.3,2.9,23.5,1338,146,482,Grilled,13,104,1.4,0,https://example.com/images/meal_1226.jpg
1227,Price Sandwich,Indian,Snack,Vegan,164,27.1,43.4,40.2,16.5,6.1,1532,160,416,Raw,42,109,2.6,0,https://example.com/images/meal_1227.jpg
1228,Tell Soup,Indian,Dinner,Vegan,181,19.3,82.5,50.4,20.6,1.9,2295,31,154,Grilled,18,14,4.8,0,https://example.com/images/meal_1228.jpg
1229,Mouth Pasta,Mexican,Snack,Low-Carb,1126,42.6,102.9,2.4,7.6,33.3,1126,15,384,Raw,56,104,1.6,0,https://example.com/images/meal_1229.jpg
1230,During Soup,Indian,Breakfast,Low-Carb,120,68.0,39.4,43.3,24.4,5.3,1774,67,368,Steamed,13,21,4.9,0,https://example.com/images/meal_1230.jpg
1231,Human Curry,Chinese,Snack,Paleo,116,13.2,124.4,4.3,17.9,24.1,1984,88,254,Raw,42,17,4.4,0,https://example.com/images/meal_1231.jpg
1232,Say Curry,Japanese,Dinner,Low-Carb,213,52.7,134.2,41.3,20.5,29.4,1260,67,367,Roasted,26,64,1.0,0,https://example.com/images/meal_1232.jpg
1233,Prevent Wrap,Chinese,Snack,Vegetarian,323,58.1,21.6,0.9,5.4,38.4,651,219,332,Raw,54,52,3.4,0,https://example.com/images/meal_1233.jpg
1234,First Rice,Chinese,Dinner,Balanced,335,55.0,118.6,22.4,24.3,22.7,928,139,285,Grilled,24,53,2.7,0,https://example.com/images/meal_1234.jpg
1235,Painting Wrap,Indian,Dinner,Vegan,851,35.8,111.0,47.9,24.6,19.2,2247,236,314,Grilled,21,111,2.9,0,https://example.com/images/meal_1235.jpg
1236,Once Rice,American,Breakfast,Vegetarian,244,13.8,36.9,15.3,4.0,29.0,1521,196,265,Baked,38,86,3.8,0,https://example.com/images/meal_1236.jpg
1237,At Sandwich,American,Lunch,Low-Carb,533,51.3,1.5,11.1,0.3,10.3,1581,232,358,Raw,20,41,4.7,1,https://example.com/images/meal_1237.jpg
1238,Mr Wrap,Italian,Snack,Vegan,766,31.5,102.9,55.8,16.0,14.4,817,157,317,Grilled,39,81,5.0,0,https://example.com/images/meal_1238.jpg
1239,Century Sandwich,Thai,Dinner,Balanced,582,58.1,95.1,14.6,4.7,13.5,86,143,472,Boiled,38,5,1.1,1,https://example.com/images/meal_1239.jpg
1240,Hour Rice,Indian,Lunch,Low-Carb,1020,69.7,24.3,47.2,20.5,34.6,108,68,371,Baked,16,36,1.2,0,https://example.com/images/meal_1240.jpg
1241,Hour Rice,Japanese,Dinner,Vegan,194,37.3,113.8,31.8,7.3,31.6,509,221,277,Baked,26,61,3.8,0,https://example.com/images/meal_1241.jpg
1242,Next Stew,Mediterranean,Breakfast,Vegetarian,727,16.3,108.7,45.6,3.9,5.0,375,221,157,Grilled,24,8,3.5,0,https://example.com/images/meal_1242.jpg
1243,Leg Wrap,Chinese,Snack,Vegan,1017,18.5,59.7,19.9,29.4,1.0,1726,193,252,Raw,54,61,4.8,0,https://example.com/images/meal_1243.jpg
1244,Break Wrap,Mediterranean,Breakfast,Balanced,278,49.3,130.2,43.6,15.0,12.9,286,246,351,Baked,23,39,4.1,0,https://example.com/images/meal_1244.jpg
1245,Wife Soup,Japanese,Snack,Vegetarian,544,30.8,138.8,16.2,24.3,9.0,993,241,194,Baked,24,118,3.4,1,https://example.com/images/meal_1245.jpg
1246,Investment Rice,Mexican,Snack,Low-Carb,305,5.3,33.4,50.3,25.4,21.2,971,234,371,Roasted,24,47,3.6,0,https://example.com/images/meal_1246.jpg
1247,Trade Rice,Japanese,Dinner,Vegan,1077,28.5,70.7,29.2,24.1,45.0,1642,4,396,Steamed,21,32,2.5,0,https://example.com/images/meal_1247.jpg
1248,Year Pasta,Mediterranean,Lunch,Vegan,494,50.4,32.6,12.1,29.7,2.3,699,162,132,Steamed,43,92,1.2,1,https://example.com/images/meal_1248.jpg
1249,Crime Stew,Mexican,Breakfast,Low-Carb,339,71.2,9.2,4.3,25.5,17.9,2396,250,105,Raw,12,58,4.1,1,https://example.com/images/meal_1249.jpg
1250,Writer Soup,Thai,Dinner,Balanced,878,15.1,8.8,47.2,21.3,7.8,211,177,441,Steamed,11,84,2.2,0,https://example.com/images/meal_1250.jpg
1251,Politics Sandwich,Mediterranean,Snack,Keto,658,49.0,126.3,54.4,25.2,39.5,866,250,224,Steamed,50,11,5.0,0,https://example.com/images/meal_1251.jpg
1252,Share Soup,Japanese,Dinner,Low-Carb,651,42.3,33.4,13.1,1.2,44.5,1992,264,326,Roasted,55,39,1.3,0,https://example.com/images/meal_1252.jpg
1253,Focus Rice,Indian,Breakfast,Keto,887,5.3,27.1,35.7,27.5,45.5,138,31,365,Raw,11,89,3.2,0,https://example.com/images/meal_1253.jpg
1254,Mission Pasta,Mexican,Lunch,Paleo,328,37.2,45.2,17.6,24.5,48.2,1271,109,211,Fried,26,95,4.0,0,https://example.com/images/meal_1254.jpg
1255,Few Salad,Indian,Lunch,Low-Carb,589,76.6,79.6,37.7,21.7,34.6,775,31,110,Grilled,48,17,2.8,0,https://example.com/images/meal_1255.jpg
1256,Produce Pasta,Italian,Breakfast,Low-Carb,1047,18.7,34.1,43.2,18.7,34.8,1842,110,259,Grilled,42,109,1.0,0,https://example.com/images/meal_1256.jpg
1257,It Salad,Mediterranean,Breakfast,Low-Carb,425,10.6,54.9,41.1,25.9,19.4,507,270,440,Roasted,12,69,1.5,0,https://example.com/images/meal_1257.jpg
1258,Better Salad,Indian,Lunch,Keto,883,74.3,62.4,29.4,10.1,8.5,1544,151,193,Roasted,16,114,3.2,0,https://example.com/images/meal_1258.jpg
1259,Require Sandwich,American,Lunch,Paleo,624,75.6,78.0,17.5,4.7,36.1,1429,6,473,Baked,8,45,3.0,0,https://example.com/images/meal_1259.jpg
1260,Write Curry,Chinese,Lunch,Keto,748,33.1,22.8,6.0,7.1,5.7,466,222,473,Fried,44,53,2.3,0,https://example.com/images/meal_1260.jpg
1261,From Salad,Italian,Snack,Balanced,1127,72.6,52.0,56.3,11.7,12.8,1721,38,312,Roasted,40,70,4.4,0,https://example.com/images/meal_1261.jpg
1262,Resource Rice,Japanese,Dinner,Balanced,335,41.4,105.8,36.9,5.5,17.7,1172,67,332,Boiled,23,113,1.4,0,https://example.com/images/meal_1262.jpg
1263,Pick Salad,Mexican,Breakfast,Keto,150,9.7,42.0,3.2,22.4,18.5,1849,47,257,Roasted,53,64,4.9,1,https://example.com/images/meal_1263.jpg
1264,Account Pasta,Indian,Snack,Low-Carb,551,51.8,0.4,6.7,12.7,6.3,2053,46,340,Grilled,19,101,2.8,1,https://example.com/images/meal_1264.jpg
1265,Trip Salad,Chinese,Breakfast,Keto,531,52.6,74.1,4.3,27.2,2.8,648,102,389,Roasted,11,45,4.4,1,https://example.com/images/meal_1265.jpg
1266,Study Curry,Japanese,Breakfast,Low-Carb,230,69.0,74.6,3.1,30.0,38.9,2058,105,281,Baked,34,75,1.1,0,https://example.com/images/meal_1266.jpg
1267,Something Pasta,Japanese,Lunch,Low-Carb,568,47.8,50.6,55.5,1.0,43.4,395,169,400,Fried,59,116,5.0,0,https://example.com/images/meal_1267.jpg
1268,Reflect Wrap,Mediterranean,Snack,Keto,1178,21.1,39.7,56.7,26.4,13.6,1995,253,227,Boiled,27,113,3.3,0,https://example.com/images/meal_1268.jpg
1269,During Soup,Indian,Dinner,Vegan,285,46.3,22.4,52.5,1.7,38.2,298,38,321,Grilled,38,51,3.3,0,https://example.com/images/meal_1269.jpg
